import_id,section,domain,skill,group,source_question_pdf,question_number,question_id,Question,A,B,C,D,Answer
ocr-00721,Math,Problem-Solving and Data Analysis,Sample Statistics and Margin of Error,Problem-Solving and Data Analysis — Sample Statistics and Margin of Error,Sample Statistics and Margin of Error 2.pdf,2.7,f04d40b2,"Sample Statistics and Margin of Error 2 27 fowscou From a population of 50,000 people, 1,000 were chosen a random and surveyed about a proposed piece of legislation. Based onthe survey, itis estimated that 35% of people inthe population support the leisation, with ‘an associated margin of error of 3% Based on these results, which ofthe folowing isa plausible vale forthe total numberof people inthe population who support the proposed legislation? 4.350 2.650 ©.16,750 31,750",,,,,C
ocr-00722,Math,Problem-Solving and Data Analysis,Sample Statistics and Margin of Error,Problem-Solving and Data Analysis — Sample Statistics and Margin of Error,Sample Statistics and Margin of Error 2.pdf,2.8,1e562f24,"28 ess2% ‘To estimate the proportion of a population that has a certain characteristic, a random sample was selected fom the population. Based on the sample, iis estimated that the proportion ofthe population that has the ‘characteristics 0.49, with an associated margin of error of 0.04. Based on this estimate and margin of eror, which ofthe folowing isthe most appropriate conclusion about the proportion of the population that has the",,,"characteristic? {Its plausible thatthe proportion i between 0.45 and 0.58. 8. tis plausible thet the proportion sles than 0.45. ©. The proportions exacty 0.49. itis plausible thatthe proportions greater than 0.53,",,A
ocr-00256,Math,Problem-Solving and Data Analysis,Sample Statistics and Margin of Error,Problem-Solving and Data Analysis — Sample Statistics and Margin of Error,Sample Statistics and Margin of Error 3.pdf,3.1,85939da5,Sample Statistics and Margin of Error 3 u seseda5 Talks on | Does not talk Texting | cell phone | on cell phone.,,behavior daily daily Total eC Imeaun [so | 8 [oe Ion | 166m [ae,,,D
ocr-00257,Math,Problem-Solving and Data Analysis,Sample Statistics and Margin of Error,Problem-Solving and Data Analysis — Sample Statistics and Margin of Error,Sample Statistics and Margin of Error 3.pdf,3.2,c7e73ece,"ee ee ee eee ‘data ace summarized in the table above. Based on the data from the study,",anestimate ofthe percent of US teens who are heavy texters is 30% and ‘the associated margin of error is 3%. Which ofthe folowing isa correct statement based on the given margin of error? [A Approximately 3% of the teens in the study who are classified as heavy texters are not really heavy texters. 8. tis not possible that the percent ofall US teens who are heavy texters is less than 27%.,,"C. The percent of all US teens who are heavy texters is 33%, tis doubtful thatthe percent of all US teens who are heavy texters Is 36%. 32 crertece Views on Nuclear Energy Use es",,94
ocr-00258,Math,Problem-Solving and Data Analysis,Sample Statistics and Margin of Error,Problem-Solving and Data Analysis — Sample Statistics and Margin of Error,Sample Statistics and Margin of Error 3.pdf,3.3,308084c5,Sample Statistics and Margin of Error 3 [af sm | aan,a,,,,D
ocr-00259,Math,Problem-Solving and Data Analysis,Sample Statistics and Margin of Error,Problem-Solving and Data Analysis — Sample Statistics and Margin of Error,Sample Statistics and Margin of Error 3.pdf,3.4,9ba3e283,"8, Sample A had a higher percent af favorable responses. ©. Sample Ahad a larger sample size . Sample A had a smaller sample size, 34 Sbasezes OO In State x, Mr. Cam's eighth-grade class consisting of 26 students was surveyed and 346 percent ofthe students reported that they had at least ‘wo siblings. The average eighth-grade class size inthe state is 26. the students in Mr. Camp's class are representative of students inthe state's ‘eighth-grade classes and there are 1,800 eighth-grade classes inthe state, \which ofthe folowing best estimates the number of eighth-crade students in the state who have fewer than two siblings? 4.16200",,,,,C
ocr-00349,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.1,82aaa0a1,"Models and Scatterplots 1 1 s2aaa0e1 T Of the folowing, whichis the best model for ‘the data inthe scatterplot?",Ayn 2x—11x-20 a,,,,B
ocr-00358,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.1,8156d446,17s,as,,cms o.2s0,,480
ocr-00359,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.11,d112bc9d,"Models and Scatterplots 1 Questions 10 im amb “The saterplt shows the temperature yn “, recorded by a meteorolsit at varius times 2 n days since sine 1 ? 80 70. = 0 E50: E40. ean.",,,,,C
ocr-00360,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.12,5c24c861,& 30 © 10 10 T se * Time (days since June 1),AFroms = 6t02=7 a.Foms=St0r~6,,CFoms=2t02=3 O.Fromz = Iter =2,During whic of he allonng te prods dd he greatest increase n recoded temperature ake pace?,C
ocr-00361,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.13,661dfddd,Models and Scatterplots 1 iis FILIP LEISL,,,,,B
ocr-00362,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.14,cf0ae57a,"locations inthe Lake Tahoe Basin? 1A. As the elevation incraases, the temperature tend increase 8. As the elevation incrases, the temperature tends to decrease",,,CAs the elevation decreases the temperature tends to decease. ©. There no association between the elevation and the temperature. 116 fosesra sunt . SS PeHESGHIH NE é SHS,,C
ocr-00363,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.15,ae32cc3c,Models and Scatterplots 1 vesions 10 y 20.,a a a a 4 a a a,,,,C
ocr-00364,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.16,8d63b6f1,"Models and Scatterplots 1 te eassten ‘The scatterpot shows the relationship between the weight, in pounds of each of 9 female gray woles on Apri 30 and the suumber of offspring each gray wolf produced ? 8 7 £6 gos",,,,,C
ocr-00365,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.17,b58dbf88,Models and Scatterplots 1,"a7 bsedtas ‘An orchard owner recorded the weight in pounds ofall nectarines that grew ona dwarf nectarne tee during each growing ‘season after the tree's transplantation. The scatterplat shows this weight. in pounds, foreach growing season after the tree's transplantation. y _ 90 2 80 2 70 60 2",,,,40
ocr-00366,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.18,2e511919,£ ott ttt ttt tt |,"a SCC cere 2 SCCcoeee eee 2 2c fC OTe, Growing season after transplantation",,,,B
ocr-00350,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.2,83272c51,,,"B. y= 2x?—11x+20 Y= 2x?-5x-3 by 2x?-5x43, Borer",,,A
ocr-00351,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.3,ac5b6558,Models and Scatterplots 1 Question# 1 13 acsbassa SEI LE IIS The scaterplatabave shows the high temperature ona certain day andthe eevation of 8 ferent locations inthe Lake Tahoe Basin. A tne of best ft {forthe data alo shown. What temperature i predicted by the ine of best {for acai inthe Lake Tahoe Basin wth an elevation of 8500 feet?,,,,,B
ocr-00352,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.4,74dee52b,,Aone 8.30%,base Leaded ae is ot Fim aa 7,cane,,A
ocr-00353,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.5,9d88a3e3,Models and Scatterplots1,,,"cusione 10 nen pa emntnt Pevesenuze,.ta [Ear eeene Zena! PHY Theres anon ten forty mines, and ert nd soe re",dtomenthe yuphatee scorns othe wee mich tte lon ‘Thar nat constant sen for he mite,B
ocr-00354,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.6,c9dd92b1,8B. Theresa's speed was increasing for a longer period of time than it was decreasing.,,bel Freee “EEE,C. Theresa's speed decreased at a constant rate during the last five minutes. 1. Theresa's speed reached its maximum during the ast ten minutes. 16 code) so __ Dest pee Fie EEE,,C
ocr-00355,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.7,a6b2fcce,"Models and Scatterplots 1 Question 1 taste a, Stirs ety ye i PPAAFIASS ‘According tthe ine graph above, between which wo consecutive years was thre the greatest change inthe number of 3-0 moves released? 2003-2004",,Btzooetzoca),,,D
ocr-00356,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.8,9296553d,,,Be,,,A
ocr-00357,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 1.pdf,1.9,d6121490,Models and Scatterplots 1 Question# 1 19 asiawa0 cari’ Pes jo jm. Ts. The oeph above shows the relationship between the speed of particular,,,"carn miles per hour, and its corresponding braking cistance in feet. ‘Arprxmataly how many fet greater wil the car's braking distance be ‘when theca is ravelng a 50 miles per nour than when te cars wavelng 3820 miles per hour?",,B
ocr-00467,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.1,1adb39f0,"Models and Scatterplots 2 21 tadbs910 “The scatterlot shows the relationship between two variables, x and y. A line of best i forthe data is also shown, Which ofthe folowing is closest to the diference between the y-coordinate of the data point wih x= 1 and the y-value predicted by the tine of bes fit at x= 17",,,,,A
ocr-00476,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.1,9eb896c5,tetetieieaies,,,cEEEEE} »EEERE 210 sebasss : ‘hich of the following could be the equation for aline of best fi forthe ‘data shown in the scatterplot above?,,A
ocr-00477,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.11,fdfc90e4,"Models and Scatterplots 2 Question# 1 2m ‘aks0%6 ‘Tages hos te reltontin between ovaries 2nd. Aint bes torte dts sown, TPE eee eee wl tT PPA ry sa ee",aN Se I-AA 4 a EEEHEEHAPNT Ht,,CUPS oH HAN Pry TNS,,C
ocr-00478,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.12,4cc05491,op HS 7426 28 3032 Sh 36 sn: 2 = 3h wih ofthe loving is coe othe y-va reddy ten of ett? soa,ais,,ca 033 a oe Inte given sate ne ost forte data i shown,,C
ocr-00479,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.13,f46139df,"Models and Scatterplots 2 Question# 1 218 seat ""Tagseatult hos te reltonin between ovaries 2nd Aint bes torte dis sown, RTP eee eee wl tT POA ry se ee",aN Se IAA NN 4 a EEEHEEHENT Ht,,CUPP Se ee oe TANT PPP rN,,C
ocr-00468,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.2,2e74e403,,"aa 82 as o.12 22 2%eu0s Inthe given scatterplot, a line of best ft forthe data is shown. y 10 9.",,,,C
ocr-00469,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.3,9a144a01,"Models and Scatterplots 2 23 sn6aaor ‘Which ofthe following is tru about the values of 2"" and 2e-+2forx>02","A.Forall X> 0, itis tue that 2 <x +2. 8.For all x>0, itis te that > 2x +2.",,"C. Thereis a constant e such that it 0<x <¢, then 2°<2x-+2, butify> ¢, then 2° > 2x42. There @ constant c such that if 0.<x-< then 2° > 2x-+2, butt y-> gy then 2° < 2x +2.",,C
ocr-00470,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.4,03a16790,"24 osei6790 ‘The scatterlot shows the relationship between two variables, and y. Aine of best fits also shown. y i Prey yyy yyy yyy ey pS PNP yet ro SEE PPP rrr ry sf Nt Pree PN eto oN",aLL Err NTT,,COCO eo,,B
ocr-00471,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.5,7ac5d686,"N 4COCeceeeeree rst 2 Prey yyy yy rr rs Pere, 0 4768 1002 14 Which ofthe following is closest to the slope of the line of best ft shown?",AR 8.08 08 0.24,,,,B
ocr-00472,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.6,7fd284ac,Models and Scatterplots 2 qusiont SPSS IPP SD ee ee SEE eran rear icae Suomen,aan,,,,B
ocr-00473,Math,Problem-Solving and Data Analysis,Two-Variable Data,Problem-Solving and Data Analysis — Two-Variable Data,Two-Variable Data 2.pdf,2.7,3d985614,2.7% ©.4% o1% or Heeeeeo PEPER er PoeEeeH PEEERES ee EEC pore eseaee,,,,,C
